,train_score,hold_score
0,0.9664050936698914,0.9671980142593384
1,0.9843060374259949,0.9862048029899597
2,0.9791564345359802,0.9806867241859436
3,0.9806277751922607,0.9794667363166809
4,0.9941147565841675,0.9935641884803772
