,train_score,hold_score
0,0.9649165868759155,0.9650306701660156
1,0.9744848012924194,0.9776073694229126
2,0.992885172367096,0.9923336505889893
3,0.9896957874298096,0.989267110824585
4,0.9820902943611145,0.9806867241859436
