,train_score,hold_score
0,0.9715477228164673,0.9720944762229919
1,0.9754721522331238,0.977000892162323
2,0.9740005135536194,0.9736357927322388
3,0.9830757975578308,0.983139157295227
4,0.9919058084487915,0.9920294284820557
