,train_score,hold_score
0,0.9639352560043335,0.9647239446640015
1,0.9860156774520874,0.9855828285217285
2,0.9735034108161926,0.9751610159873962
3,0.9779195189476013,0.9791474938392639
4,0.9865064024925232,0.9874310493469238
